temporada_alta,dif_min,atraso_15,periodo_dia
0,5,0,tarde
0,-4,0,tarde
0,-2,0,tarde
0,0,0,tarde
0,2,0,tarde
0,1,0,tarde
0,39,1,tarde
0,9,0,tarde
0,15,0,tarde
0,-4,0,tarde
0,3,0,tarde
0,-3,0,tarde
0,7,0,tarde
0,8,0,tarde
0,12,0,tarde
0,0,0,tarde
0,2,0,tarde
0,24,1,mañana
0,15,0,mañana
0,9,0,mañana
0,2,0,mañana
0,0,0,mañana
0,4,0,mañana
0,-1,0,mañana
0,7,0,mañana
0,11,0,mañana
0,7,0,mañana
0,-1,0,mañana
0,-2,0,mañana
0,7,0,mañana
0,10,0,mañana
0,1,0,mañana
0,-1,0,mañana
0,2,0,mañana
0,3,0,mañana
0,5,0,mañana
0,7,0,mañana
0,4,0,mañana
0,0,0,mañana
0,0,0,mañana
0,1,0,mañana
0,8,0,mañana
0,12,0,mañana
0,11,0,mañana
0,18,1,mañana
0,0,0,mañana
0,5,0,mañana
0,-2,0,mañana
0,2,0,mañana
0,7,0,mañana
0,-2,0,mañana
0,16,1,mañana
0,19,1,mañana
0,2,0,mañana
0,0,0,mañana
0,4,0,mañana
0,0,0,mañana
0,2,0,mañana
0,3,0,mañana
0,2,0,mañana
0,11,0,mañana
0,10,0,mañana
0,7,0,mañana
0,3,0,mañana
0,7,0,tarde
0,0,0,tarde
0,5,0,tarde
0,27,1,tarde
0,84,1,tarde
0,0,0,tarde
0,6,0,tarde
0,9,0,tarde
0,11,0,tarde
0,5,0,tarde
0,-3,0,mañana
0,28,1,mañana
0,0,0,mañana
0,-2,0,mañana
0,12,0,mañana
0,4,0,mañana
0,-3,0,mañana
0,11,0,mañana
0,1,0,mañana
0,18,1,mañana
0,4,0,mañana
0,16,1,tarde
0,-1,0,tarde
0,8,0,noche
0,-1,0,tarde
0,17,1,noche
0,-2,0,tarde
0,1,0,tarde
0,7,0,noche
0,-3,0,tarde
0,1,0,noche
0,0,0,tarde
0,-4,0,tarde
0,5,0,noche
0,-2,0,tarde
0,-2,0,noche
0,5,0,tarde
0,1,0,tarde
0,6,0,noche
0,14,0,tarde
0,10,0,noche
0,1,0,tarde
0,8,0,tarde
0,11,0,noche
0,2,0,noche
0,12,0,tarde
0,19,1,tarde
0,45,1,noche
0,29,1,tarde
0,0,0,tarde
0,-1,0,noche
0,3,0,tarde
0,-1,0,tarde
0,-1,0,noche
0,-10,0,tarde
0,8,0,tarde
0,4,0,noche
0,6,0,noche
0,11,0,noche
0,42,1,noche
0,10,0,noche
0,-4,0,noche
0,-3,0,noche
0,-1,0,noche
0,19,1,noche
0,27,1,noche
0,11,0,noche
0,8,0,mañana
0,10,0,mañana
0,4,0,mañana
0,20,1,mañana
0,7,0,mañana
0,1,0,mañana
0,-3,0,mañana
0,-1,0,mañana
0,15,0,mañana
0,71,1,mañana
0,9,0,mañana
0,2,0,mañana
0,-5,0,mañana
0,-1,0,mañana
0,0,0,mañana
0,11,0,mañana
0,7,0,mañana
0,2,0,mañana
0,2,0,mañana
0,-3,0,mañana
0,6,0,mañana
0,0,0,mañana
0,3,0,mañana
0,13,0,mañana
0,7,0,mañana
0,2,0,mañana
0,4,0,tarde
0,14,0,tarde
0,18,1,tarde
0,-4,0,tarde
0,1,0,tarde
0,8,0,tarde
0,1,0,tarde
0,36,1,tarde
0,-1,0,tarde
0,4,0,tarde
0,2,0,tarde
0,4,0,tarde
0,0,0,tarde
0,13,0,tarde
0,3,0,tarde
0,4,0,tarde
0,13,0,tarde
0,-1,0,tarde
0,-1,0,tarde
0,11,0,tarde
0,4,0,tarde
0,-1,0,tarde
0,8,0,tarde
0,10,0,tarde
0,6,0,tarde
0,11,0,tarde
0,1,0,tarde
0,-3,0,tarde
0,11,0,tarde
0,10,0,tarde
0,9,0,tarde
0,0,0,mañana
0,45,1,mañana
0,11,0,mañana
0,-3,0,mañana
0,40,1,mañana
0,-1,0,mañana
0,3,0,mañana
0,16,1,mañana
0,-2,0,mañana
0,2,0,mañana
0,1,0,mañana
0,4,0,mañana
0,4,0,mañana
0,8,0,mañana
0,-8,0,mañana
0,-2,0,mañana
0,4,0,mañana
0,3,0,mañana
0,-1,0,mañana
0,3,0,mañana
0,0,0,mañana
0,-1,0,mañana
0,10,0,mañana
0,11,0,mañana
0,13,0,mañana
0,23,1,mañana
0,18,1,mañana
0,9,0,mañana
0,3,0,mañana
0,11,0,mañana
0,5,0,tarde
0,0,0,mañana
0,0,0,mañana
0,0,0,mañana
0,4,0,mañana
0,4,0,mañana
0,-5,0,mañana
0,-1,0,mañana
0,9,0,mañana
0,111,1,mañana
0,6,0,mañana
0,29,1,mañana
0,5,0,mañana
0,5,0,mañana
0,2,0,mañana
0,16,1,mañana
0,6,0,mañana
0,10,0,mañana
0,2,0,mañana
0,25,1,mañana
0,3,0,mañana
0,35,1,mañana
0,0,0,mañana
0,3,0,mañana
0,6,0,mañana
0,-2,0,mañana
0,3,0,mañana
0,0,0,mañana
0,4,0,mañana
0,0,0,mañana
0,0,0,mañana
0,1,0,mañana
0,3,0,mañana
0,3,0,mañana
0,4,0,mañana
0,2,0,mañana
0,4,0,mañana
0,7,0,mañana
0,1,0,mañana
0,0,0,mañana
0,10,0,mañana
0,9,0,mañana
0,-2,0,mañana
0,17,1,tarde
0,16,1,mañana
0,0,0,tarde
0,3,0,mañana
0,11,0,mañana
0,3,0,tarde
0,11,0,mañana
0,0,0,tarde
0,20,1,tarde
0,-1,0,tarde
0,2,0,tarde
0,5,0,tarde
0,2,0,tarde
0,2,0,tarde
0,4,0,tarde
0,4,0,tarde
0,6,0,tarde
0,16,1,tarde
0,5,0,tarde
0,15,0,tarde
0,31,1,tarde
0,0,0,tarde
0,6,0,tarde
0,4,0,tarde
0,8,0,tarde
0,5,0,tarde
0,16,1,tarde
0,3,0,tarde
0,1,0,tarde
0,-1,0,tarde
0,-1,0,tarde
0,22,1,tarde
0,4,0,tarde
0,3,0,tarde
0,4,0,tarde
0,3,0,tarde
0,18,1,tarde
0,4,0,tarde
0,2,0,tarde
0,2,0,noche
0,15,0,tarde
0,-2,0,noche
0,8,0,noche
0,17,1,noche
0,13,0,noche
0,23,1,noche
0,-3,0,noche
0,8,0,noche
0,3,0,noche
0,5,0,noche
0,11,0,noche
0,11,0,mañana
0,9,0,mañana
0,1,0,mañana
0,2,0,mañana
0,0,0,mañana
0,7,0,mañana
0,84,1,mañana
0,129,1,mañana
0,11,0,mañana
0,30,1,mañana
0,4,0,mañana
0,3,0,mañana
0,17,1,mañana
0,9,0,mañana
0,32,1,mañana
0,3,0,mañana
0,0,0,mañana
0,25,1,mañana
0,4,0,mañana
0,14,0,mañana
0,1,0,mañana
0,8,0,mañana
0,11,0,mañana
0,11,0,mañana
0,3,0,mañana
0,2,0,mañana
0,-1,0,mañana
0,0,0,mañana
0,-4,0,mañana
0,3,0,mañana
0,0,0,mañana
0,3,0,mañana
0,-1,0,mañana
0,1,0,mañana
0,1,0,mañana
0,0,0,mañana
0,0,0,mañana
0,2,0,mañana
0,13,0,mañana
0,-4,0,mañana
0,-1,0,mañana
0,3,0,mañana
0,5,0,mañana
0,1,0,mañana
0,10,0,mañana
0,7,0,mañana
0,17,1,mañana
0,-4,0,mañana
0,1,0,mañana
0,4,0,mañana
0,2,0,mañana
0,7,0,mañana
0,-2,0,mañana
0,22,1,mañana
0,4,0,mañana
0,1,0,mañana
0,-1,0,mañana
0,-2,0,tarde
0,1,0,tarde
0,1,0,tarde
0,19,1,tarde
0,30,1,tarde
0,3,0,mañana
0,3,0,tarde
0,1,0,tarde
0,18,1,tarde
0,-3,0,tarde
0,7,0,tarde
0,50,1,tarde
0,26,1,tarde
0,6,0,tarde
0,-4,0,tarde
0,1,0,tarde
0,3,0,tarde
0,10,0,tarde
0,9,0,tarde
0,3,0,tarde
0,6,0,tarde
0,5,0,tarde
0,7,0,tarde
0,3,0,tarde
0,-1,0,tarde
0,7,0,tarde
0,-2,0,tarde
0,-2,0,tarde
0,-1,0,tarde
0,2,0,tarde
0,7,0,tarde
0,5,0,tarde
0,19,1,tarde
0,7,0,tarde
0,0,0,tarde
0,-4,0,tarde
0,5,0,tarde
0,0,0,tarde
0,1,0,tarde
0,11,0,tarde
0,-2,0,tarde
0,1,0,tarde
0,-1,0,tarde
0,3,0,tarde
0,-2,0,tarde
0,1,0,tarde
0,-3,0,tarde
0,0,0,tarde
0,-1,0,tarde
0,3,0,tarde
0,3,0,tarde
0,4,0,tarde
0,21,1,tarde
0,-2,0,noche
0,-2,0,tarde
0,-3,0,noche
0,0,0,noche
0,5,0,tarde
0,3,0,noche
0,12,0,noche
0,18,1,noche
0,4,0,noche
0,3,0,noche
0,7,0,noche
0,8,0,noche
0,12,0,noche
0,15,0,tarde
0,9,0,noche
0,6,0,tarde
0,28,1,noche
0,2,0,noche
0,2,0,tarde
0,3,0,noche
0,-1,0,tarde
0,0,0,mañana
0,0,0,mañana
0,4,0,mañana
0,34,1,mañana
0,73,1,mañana
0,4,0,mañana
0,23,1,mañana
0,7,0,mañana
0,4,0,mañana
0,2,0,mañana
0,0,0,mañana
0,-2,0,tarde
0,0,0,tarde
0,-2,0,tarde
0,4,0,tarde
0,10,0,tarde
0,6,0,tarde
0,2,0,tarde
0,-2,0,tarde
0,1,0,tarde
0,10,0,tarde
0,12,0,tarde
0,-2,0,tarde
0,17,1,tarde
0,39,1,tarde
0,4,0,tarde
0,0,0,tarde
0,3,0,tarde
0,-1,0,tarde
0,6,0,noche
0,16,1,tarde
0,0,0,tarde
0,3,0,tarde
0,23,1,tarde
0,2,0,tarde
0,14,0,tarde
0,-5,0,tarde
0,24,1,tarde
0,10,0,tarde
0,-1,0,tarde
0,19,1,tarde
0,3,0,tarde
0,9,0,tarde
0,10,0,noche
0,6,0,noche
0,2,0,tarde
0,1,0,tarde
0,1,0,tarde
0,-4,0,tarde
0,0,0,tarde
0,6,0,tarde
0,13,0,tarde
0,3,0,tarde
0,17,1,tarde
0,-1,0,tarde
0,0,0,tarde
0,-1,0,tarde
0,-1,0,tarde
0,11,0,tarde
0,31,1,tarde
0,11,0,tarde
0,-3,0,tarde
0,9,0,tarde
0,10,0,tarde
0,4,0,tarde
0,-7,0,tarde
0,-1,0,tarde
0,-5,0,tarde
0,-5,0,tarde
0,-3,0,tarde
0,2,0,noche
0,14,0,tarde
0,1,0,tarde
0,1,0,tarde
0,17,1,tarde
0,4,0,noche
0,1,0,noche
0,5,0,tarde
0,4,0,tarde
0,5,0,noche
0,7,0,tarde
0,-2,0,tarde
0,20,1,tarde
0,6,0,tarde
0,5,0,noche
0,5,0,tarde
0,-1,0,tarde
0,-1,0,tarde
0,9,0,noche
0,20,1,noche
0,1,0,tarde
0,3,0,noche
0,0,0,noche
0,6,0,tarde
0,9,0,tarde
0,-6,0,noche
0,-2,0,tarde
0,0,0,noche
0,9,0,noche
0,-13,0,tarde
0,2,0,noche
0,-6,0,noche
0,10,0,tarde
0,1,0,noche
0,2,0,noche
0,-3,0,tarde
0,27,1,tarde
0,61,1,noche
0,-6,0,tarde
0,9,0,noche
0,0,0,noche
0,0,0,tarde
0,13,0,noche
0,11,0,mañana
0,3,0,mañana
0,4,0,mañana
0,4,0,mañana
0,1,0,mañana
0,0,0,mañana
0,0,0,mañana
0,4,0,mañana
0,8,0,mañana
0,7,0,mañana
0,67,1,tarde
0,-1,0,mañana
0,10,0,mañana
0,-3,0,mañana
0,10,0,mañana
0,2,0,mañana
0,6,0,tarde
0,6,0,mañana
0,-1,0,mañana
0,1,0,mañana
0,11,0,mañana
0,3,0,mañana
0,-2,0,mañana
0,-1,0,mañana
0,0,0,mañana
0,7,0,mañana
0,20,1,mañana
0,-2,0,mañana
0,3,0,tarde
0,-4,0,mañana
0,4,0,mañana
0,5,0,mañana
0,-2,0,mañana
0,5,0,mañana
0,2,0,mañana
0,6,0,tarde
0,90,1,mañana
0,-1,0,tarde
0,-3,0,tarde
0,5,0,tarde
0,0,0,mañana
0,2,0,tarde
0,-3,0,tarde
0,7,0,tarde
0,-2,0,mañana
0,12,0,noche
0,3,0,noche
0,10,0,noche
0,1,0,noche
0,9,0,noche
0,30,1,noche
0,2,0,noche
0,1,0,noche
0,5,0,noche
0,0,0,noche
0,9,0,noche
0,7,0,noche
0,2,0,noche
0,3,0,noche
0,9,0,noche
0,-3,0,noche
0,6,0,noche
0,2,0,noche
0,-5,0,noche
0,-3,0,tarde
0,-4,0,noche
0,54,1,noche
0,-2,0,noche
0,10,0,noche
0,2,0,tarde
0,21,1,noche
0,12,0,noche
0,8,0,tarde
0,0,0,noche
0,-4,0,noche
0,2,0,mañana
0,3,0,tarde
0,-3,0,mañana
0,-4,0,mañana
0,-3,0,tarde
0,16,1,mañana
0,22,1,mañana
0,-2,0,mañana
0,2,0,tarde
0,3,0,mañana
0,4,0,mañana
0,-1,0,tarde
0,0,0,tarde
0,2,0,mañana
0,8,0,mañana
0,3,0,mañana
0,0,0,mañana
0,-9,0,tarde
0,1,0,tarde
0,18,1,mañana
0,5,0,mañana
0,-3,0,tarde
0,0,0,tarde
0,5,0,mañana
0,-9,0,tarde
0,-2,0,tarde
0,7,0,mañana
0,2,0,tarde
0,-3,0,tarde
0,7,0,tarde
0,0,0,mañana
0,17,1,mañana
0,0,0,mañana
0,-2,0,mañana
0,12,0,mañana
0,0,0,mañana
0,-1,0,mañana
0,10,0,mañana
0,2,0,mañana
0,-1,0,mañana
0,6,0,mañana
0,0,0,mañana
0,4,0,mañana
0,-2,0,mañana
0,-2,0,mañana
0,30,1,mañana
0,5,0,mañana
0,5,0,mañana
0,0,0,mañana
0,16,1,mañana
0,1,0,mañana
0,24,1,tarde
0,-3,0,tarde
0,-3,0,tarde
0,7,0,tarde
0,0,0,tarde
0,20,1,tarde
0,12,0,tarde
0,3,0,mañana
0,3,0,tarde
0,2,0,tarde
0,-3,0,tarde
0,-5,0,tarde
0,1,0,tarde
0,-5,0,tarde
0,31,1,tarde
0,2,0,tarde
0,1,0,tarde
0,-1,0,tarde
0,60,1,tarde
0,1,0,tarde
0,-3,0,tarde
0,2,0,tarde
0,-2,0,tarde
0,0,0,tarde
0,-1,0,tarde
0,2,0,tarde
0,-2,0,tarde
0,8,0,tarde
0,6,0,tarde
0,1,0,tarde
0,3,0,tarde
0,0,0,tarde
0,0,0,tarde
0,7,0,tarde
0,10,0,tarde
0,4,0,tarde
0,2,0,tarde
0,6,0,tarde
0,22,1,tarde
0,-1,0,tarde
0,-3,0,tarde
0,0,0,tarde
0,0,0,tarde
0,-4,0,tarde
0,4,0,tarde
0,-1,0,tarde
0,-3,0,tarde
0,0,0,tarde
0,-2,0,tarde
0,1,0,mañana
0,-2,0,tarde
0,10,0,noche
0,-4,0,noche
0,-5,0,noche
0,15,0,noche
0,14,0,noche
0,5,0,noche
0,-1,0,tarde
0,38,1,noche
0,13,0,noche
0,0,0,noche
0,0,0,noche
0,-2,0,noche
0,0,0,noche
0,-2,0,noche
0,0,0,noche
0,-4,0,noche
0,34,1,noche
0,-4,0,noche
0,-5,0,noche
0,-1,0,noche
0,-4,0,mañana
0,6,0,noche
0,8,0,noche
0,8,0,noche
0,3,0,noche
0,45,1,noche
0,-1,0,noche
0,-1,0,tarde
0,2,0,noche
0,19,1,noche
0,10,0,noche
0,-11,0,noche
0,15,0,noche
0,0,0,noche
0,1,0,noche
0,-7,0,noche
0,-4,0,noche
0,-4,0,noche
0,0,0,noche
0,-2,0,noche
0,-1,0,noche
0,-5,0,noche
0,-2,0,noche
0,-1,0,noche
0,4,0,noche
0,8,0,noche
0,5,0,noche
0,-3,0,noche
0,6,0,noche
0,4,0,noche
0,42,1,noche
0,0,0,noche
0,1,0,noche
0,6,0,noche
0,-1,0,noche
0,3,0,noche
0,6,0,noche
0,1,0,noche
0,8,0,noche
0,3,0,noche
0,6,0,noche
0,15,0,noche
0,12,0,noche
0,0,0,noche
0,19,1,noche
0,7,0,noche
0,-5,0,noche
0,0,0,noche
0,-2,0,noche
0,-2,0,noche
0,16,1,noche
0,26,1,noche
0,14,0,noche
0,-2,0,noche
0,7,0,noche
0,1,0,mañana
0,5,0,mañana
0,4,0,noche
0,12,0,mañana
0,3,0,mañana
0,7,0,mañana
0,-5,0,mañana
0,5,0,noche
0,15,0,mañana
0,1,0,mañana
0,19,1,noche
0,-1,0,mañana
0,13,0,mañana
0,3,0,mañana
0,-3,0,mañana
0,1,0,noche
0,0,0,mañana
0,0,0,mañana
0,5,0,mañana
0,2,0,mañana
0,-1,0,noche
0,10,0,tarde
0,4,0,mañana
0,2,0,mañana
0,0,0,noche
0,14,0,tarde
0,10,0,tarde
0,0,0,mañana
0,3,0,mañana
0,3,0,mañana
0,7,0,mañana
0,4,0,noche
0,8,0,tarde
0,3,0,tarde
0,52,1,mañana
0,2,0,tarde
0,12,0,mañana
0,4,0,mañana
0,0,0,noche
0,0,0,tarde
0,9,0,tarde
0,111,1,mañana
0,7,0,mañana
0,-1,0,noche
0,3,0,tarde
0,12,0,tarde
0,0,0,mañana
0,5,0,mañana
0,-1,0,noche
0,-2,0,noche
0,-1,0,noche
0,-2,0,noche
0,-1,0,noche
0,0,0,noche
0,11,0,mañana
0,5,0,mañana
0,5,0,mañana
0,22,1,mañana
0,4,0,mañana
0,-2,0,mañana
0,-7,0,mañana
0,9,0,mañana
0,65,1,mañana
0,11,0,mañana
0,24,1,mañana
0,19,1,mañana
0,5,0,mañana
0,5,0,mañana
0,-2,0,mañana
0,12,0,mañana
0,5,0,mañana
0,13,0,mañana
0,2,0,mañana
0,7,0,mañana
0,1,0,mañana
0,9,0,mañana
0,11,0,mañana
0,1,0,mañana
0,11,0,mañana
0,32,1,mañana
0,10,0,mañana
0,11,0,mañana
0,-1,0,mañana
0,14,0,tarde
0,17,1,tarde
0,13,0,tarde
0,4,0,tarde
0,-1,0,tarde
0,6,0,tarde
0,2,0,tarde
0,16,1,tarde
0,24,1,tarde
0,18,1,tarde
0,33,1,tarde
0,0,0,tarde
0,10,0,tarde
0,2,0,tarde
0,2,0,tarde
0,8,0,tarde
0,2,0,tarde
0,6,0,tarde
0,4,0,tarde
0,11,0,tarde
0,11,0,tarde
0,9,0,tarde
0,-3,0,tarde
0,7,0,tarde
0,10,0,tarde
0,12,0,tarde
0,11,0,tarde
0,3,0,tarde
0,2,0,tarde
0,9,0,tarde
0,3,0,tarde
0,12,0,mañana
0,8,0,mañana
0,7,0,mañana
0,24,1,mañana
0,1,0,mañana
0,8,0,mañana
0,11,0,mañana
0,-2,0,mañana
0,6,0,mañana
0,9,0,mañana
0,21,1,mañana
0,15,0,mañana
0,7,0,mañana
0,-6,0,mañana
0,-2,0,mañana
0,86,1,mañana
0,2,0,mañana
0,6,0,mañana
0,17,1,mañana
0,82,1,mañana
0,6,0,mañana
0,1,0,mañana
0,4,0,mañana
0,6,0,mañana
0,1,0,mañana
0,3,0,mañana
0,13,0,mañana
0,12,0,mañana
0,5,0,mañana
0,17,1,mañana
0,7,0,mañana
0,31,1,tarde
0,27,1,tarde
0,4,0,tarde
0,1,0,tarde
0,1,0,tarde
0,11,0,tarde
0,11,0,tarde
0,16,1,tarde
0,1,0,tarde
0,-2,0,tarde
0,14,0,tarde
0,3,0,tarde
0,-3,0,tarde
0,0,0,tarde
0,0,0,tarde
0,-3,0,tarde
0,8,0,tarde
0,-1,0,tarde
0,3,0,tarde
0,3,0,tarde
0,1,0,tarde
0,10,0,tarde
0,7,0,tarde
0,0,0,tarde
0,9,0,tarde
0,1,0,tarde
0,20,1,tarde
0,5,0,tarde
0,4,0,tarde
0,-5,0,tarde
0,23,1,tarde
0,8,0,mañana
0,4,0,mañana
0,8,0,mañana
0,22,1,mañana
0,7,0,mañana
0,6,0,mañana
0,5,0,mañana
0,56,1,mañana
0,5,0,mañana
0,26,1,mañana
0,28,1,mañana
0,10,0,mañana
0,4,0,tarde
0,9,0,tarde
0,11,0,tarde
0,15,0,tarde
0,9,0,tarde
0,6,0,tarde
0,0,0,tarde
0,11,0,tarde
0,33,1,tarde
0,13,0,tarde
0,8,0,tarde
0,-2,0,tarde
0,6,0,tarde
0,-2,0,tarde
0,2,0,tarde
0,35,1,tarde
0,9,0,tarde
0,1,0,tarde
0,2,0,tarde
0,10,0,mañana
0,-1,0,mañana
0,-2,0,mañana
0,7,0,mañana
0,-5,0,mañana
0,2,0,mañana
0,4,0,mañana
0,7,0,mañana
0,-5,0,mañana
0,8,0,mañana
0,0,0,mañana
0,-1,0,mañana
0,3,0,mañana
0,1,0,mañana
0,1,0,mañana
0,-12,0,mañana
0,-4,0,mañana
0,4,0,mañana
0,-3,0,mañana
0,2,0,mañana
0,2,0,mañana
0,-1,0,mañana
0,14,0,mañana
0,20,1,mañana
0,-8,0,mañana
0,8,0,mañana
0,-2,0,mañana
0,1,0,mañana
0,-6,0,mañana
0,-8,0,mañana
0,-6,0,mañana
0,5,0,tarde
0,12,0,tarde
0,13,0,tarde
0,4,0,tarde
0,7,0,tarde
0,8,0,tarde
0,9,0,tarde
0,17,1,tarde
0,10,0,tarde
0,13,0,tarde
0,10,0,tarde
0,7,0,tarde
0,12,0,tarde
0,12,0,tarde
0,11,0,tarde
0,20,1,tarde
0,-3,0,tarde
0,12,0,tarde
0,11,0,tarde
0,6,0,tarde
0,5,0,tarde
0,3,0,tarde
0,16,1,tarde
0,6,0,tarde
0,-4,0,tarde
0,6,0,tarde
0,-3,0,tarde
0,9,0,tarde
0,3,0,tarde
0,1,0,tarde
0,55,1,tarde
0,-1,0,tarde
0,22,1,tarde
0,1,0,tarde
0,4,0,tarde
0,21,1,tarde
0,0,0,tarde
0,4,0,tarde
0,2,0,tarde
0,-3,0,tarde
0,3,0,tarde
0,12,0,tarde
0,-7,0,tarde
0,0,0,tarde
0,4,0,tarde
0,0,0,tarde
0,11,0,tarde
0,4,0,tarde
0,1,0,tarde
0,6,0,tarde
0,1,0,tarde
0,-7,0,tarde
0,0,0,tarde
0,19,1,mañana
0,15,0,mañana
0,18,1,mañana
0,11,0,mañana
0,3,0,mañana
0,50,1,mañana
0,-1,0,mañana
0,16,1,mañana
0,41,1,mañana
0,37,1,mañana
0,20,1,mañana
0,13,0,mañana
0,7,0,mañana
0,6,0,mañana
0,35,1,mañana
0,11,0,mañana
0,12,0,mañana
0,12,0,mañana
0,6,0,mañana
0,-1,0,mañana
0,6,0,mañana
0,8,0,mañana
0,15,0,mañana
0,17,1,mañana
0,-1,0,mañana
0,-2,0,mañana
0,10,0,mañana
0,21,1,mañana
0,7,0,mañana
0,28,1,mañana
0,9,0,mañana
0,7,0,mañana
0,18,1,mañana
0,6,0,mañana
0,-3,0,mañana
0,28,1,mañana
0,60,1,mañana
0,16,1,mañana
0,8,0,mañana
0,2,0,mañana
0,3,0,mañana
0,10,0,mañana
0,18,1,mañana
0,17,1,mañana
0,19,1,mañana
0,23,1,mañana
0,21,1,mañana
0,3,0,mañana
0,6,0,mañana
0,27,1,mañana
0,9,0,mañana
0,11,0,mañana
0,21,1,mañana
0,14,0,mañana
0,2,0,mañana
0,-2,0,mañana
0,8,0,mañana
0,4,0,mañana
0,-4,0,mañana
0,6,0,mañana
0,22,1,tarde
0,10,0,mañana
0,-4,0,mañana
0,-1,0,mañana
0,2,0,mañana
0,-3,0,mañana
0,0,0,mañana
0,8,0,tarde
0,0,0,tarde
0,-5,0,tarde
0,3,0,tarde
0,1,0,tarde
0,14,0,tarde
0,-2,0,tarde
0,9,0,tarde
0,7,0,tarde
0,6,0,tarde
0,-3,0,tarde
0,6,0,tarde
0,9,0,tarde
0,-3,0,tarde
0,6,0,tarde
0,12,0,tarde
0,-3,0,tarde
0,15,0,tarde
0,10,0,tarde
0,21,1,tarde
0,1,0,tarde
0,9,0,tarde
0,8,0,tarde
0,3,0,tarde
0,-1,0,tarde
0,15,0,tarde
0,19,1,tarde
0,58,1,tarde
0,25,1,tarde
0,-4,0,tarde
0,2,0,tarde
0,4,0,tarde
0,14,0,tarde
0,3,0,tarde
0,11,0,tarde
0,-5,0,tarde
0,7,0,tarde
0,15,0,tarde
0,5,0,tarde
0,2,0,tarde
0,0,0,tarde
0,3,0,tarde
0,12,0,tarde
0,-1,0,tarde
0,35,1,tarde
0,1,0,tarde
0,5,0,tarde
0,9,0,mañana
0,20,1,mañana
0,10,0,mañana
0,4,0,mañana
0,23,1,mañana
0,16,1,mañana
0,5,0,mañana
0,21,1,mañana
0,7,0,mañana
0,24,1,mañana
0,4,0,mañana
0,20,1,mañana
0,12,0,mañana
0,6,0,mañana
0,21,1,mañana
0,4,0,noche
0,-1,0,noche
0,23,1,noche
0,10,0,noche
0,13,0,noche
0,19,1,noche
0,74,1,noche
0,6,0,noche
0,-4,0,noche
0,5,0,noche
0,34,1,noche
0,0,0,noche
0,13,0,noche
0,46,1,noche
0,9,0,noche
0,7,0,noche
0,23,1,noche
0,41,1,tarde
0,18,1,tarde
0,8,0,tarde
0,2,0,tarde
0,2,0,tarde
0,0,0,tarde
0,0,0,tarde
0,5,0,tarde
0,4,0,tarde
0,0,0,tarde
0,17,1,tarde
0,23,1,tarde
0,8,0,tarde
0,4,0,tarde
0,2,0,tarde
0,-1,0,tarde
0,14,0,tarde
0,1,0,tarde
0,31,1,tarde
0,9,0,tarde
0,13,0,tarde
0,-1,0,tarde
0,10,0,tarde
0,9,0,tarde
0,5,0,tarde
0,22,1,tarde
0,13,0,mañana
0,16,1,mañana
0,14,0,mañana
0,15,0,mañana
0,9,0,mañana
0,9,0,mañana
0,27,1,mañana
0,7,0,mañana
0,5,0,mañana
0,30,1,mañana
0,23,1,mañana
0,4,0,mañana
0,-1,0,mañana
0,7,0,mañana
0,10,0,mañana
0,12,0,mañana
0,7,0,mañana
0,9,0,mañana
0,29,1,mañana
0,1,0,mañana
0,14,0,mañana
0,-5,0,mañana
0,16,1,mañana
0,12,0,mañana
0,12,0,mañana
0,17,1,mañana
0,15,0,mañana
0,21,1,mañana
0,9,0,mañana
0,12,0,mañana
0,6,0,noche
0,5,0,noche
0,-3,0,noche
0,2,0,noche
0,-3,0,noche
0,7,0,noche
0,3,0,noche
0,-4,0,noche
0,12,0,noche
0,3,0,noche
0,23,1,noche
0,-6,0,noche
0,84,1,noche
0,14,0,noche
0,-1,0,noche
0,14,0,noche
0,3,0,noche
0,44,1,noche
0,-4,0,noche
0,10,0,noche
0,-9,0,noche
0,4,0,noche
0,-1,0,noche
0,6,0,noche
0,32,1,noche
0,2,0,noche
0,12,0,noche
0,-1,0,noche
0,9,0,noche
0,-3,0,noche
0,6,0,noche
0,22,1,noche
0,5,0,noche
0,-1,0,noche
0,0,0,noche
0,27,1,noche
0,15,0,noche
0,6,0,noche
0,90,1,noche
0,6,0,noche
0,44,1,noche
0,8,0,noche
0,11,0,noche
0,0,0,noche
0,9,0,noche
0,3,0,noche
0,3,0,noche
0,14,0,noche
0,9,0,noche
0,-2,0,noche
0,8,0,noche
0,8,0,noche
0,7,0,noche
0,-11,0,noche
0,2,0,noche
0,-3,0,noche
0,14,0,noche
0,-4,0,noche
0,2,0,noche
0,10,0,noche
0,62,1,noche
0,18,1,noche
0,16,1,noche
0,0,0,noche
0,-3,0,noche
0,6,0,noche
0,-4,0,noche
0,-2,0,noche
0,0,0,noche
0,11,0,noche
0,-2,0,noche
0,11,0,noche
0,8,0,noche
0,0,0,noche
0,16,1,noche
0,0,0,noche
0,5,0,noche
0,3,0,noche
0,1,0,noche
0,-5,0,noche
0,-3,0,noche
0,9,0,noche
0,0,0,noche
0,-2,0,noche
0,2,0,noche
0,-1,0,noche
0,2,0,noche
0,0,0,noche
0,5,0,noche
0,-8,0,noche
0,0,0,noche
0,-6,0,noche
0,41,1,noche
0,2,0,noche
0,8,0,noche
0,3,0,noche
0,1,0,noche
0,-2,0,noche
